time_hours,weather,satellite_longitude_deg,satellite_latitude_deg,satellite_radius_km,uplink_range_km,downlink_range_km,uplink_elevation_deg,downlink_elevation_deg,uplink_FSPL_dB,downlink_FSPL_dB,uplink_rain_attenuation_dB,downlink_rain_attenuation_dB,downlink_Tsys_K,uplink_Eb_N0_dB,downlink_Eb_N0_dB,combined_Eb_N0_dB_noise_only,combined_margin_dB_noise_only,combined_Eb_NI_dB,combined_margin_dB_with_interference,uplink_ASI_C_I_dB,downlink_ASI_C_I_dB,IMD_C_I_dB,BER_with_interference_uncoded,BER_with_interference_with_coding_gain,shannon_capacity_with_interference_Mbps,shannon_capacity_margin_with_interference_Mbps
18.166666666666664,clear,12.940096267194242,0.0022649793657424427,42203.93582187051,37698.23523228,37863.94670218325,41.60952906482484,39.42752116121896,206.89898111459212,205.59814252378106,0.0,0.0,127.23866147597508,14.067771853368896,14.953809131757055,11.477933713170145,4.477933713170145,10.983384848732896,3.9833848487328964,25.581144147782638,15.665606279484534,30.0,2.7466474894933183e-07,7.509574432721279e-13,77.92838837664932,67.92838837664932
18.333333333333332,clear,12.940302195861767,0.0040095542048267,42203.79853609215,37697.95377642161,37863.664718607855,41.61144402110722,39.42937160250631,206.89891626530584,205.5980778372508,0.0,0.0,127.23839090585905,14.067836702655171,14.953883053470406,11.478002637532256,4.478002637532256,10.983463218949483,3.983463218949483,25.58130679526399,15.665768135178455,30.0,2.746002849058118e-07,7.506118968253732e-13,77.92911657181028,67.92911657181028
18.5,clear,12.940622385706817,0.005746454785344814,42203.58507619546,37697.59735943305,37863.30399292865,41.613336269884506,39.43124840790794,206.8988341437859,205.5979950867197,0.0,0.0,127.23811650985117,14.06791882417511,14.953975169791192,11.478089248426627,4.4780892484266275,10.983564317799814,3.9835643177998143,25.58153550095504,15.665996751791727,30.0,2.7451714593183833e-07,7.501663621155953e-13,77.93005595970604,67.93005595970604
18.666666666666664,clear,12.941056223888278,0.0074723566917937675,42203.295850741146,37697.16666353275,37862.86521555925,41.6152021873475,39.43314798862588,206.89873490673392,205.59789443005513,0.0,0.0,127.23783881379121,14.068018061227093,14.954085304904595,11.47819338056496,4.47819338056496,10.983687843645873,3.983687843645873,25.58182878898762,15.666290653540774,30.0,2.744155956722195e-07,7.496223385258367e-13,77.93120374084783,67.93120374084783
18.833333333333332,clear,12.941602880042918,0.009183956560055507,42202.93141330472,37696.66251315362,37862.34922634323,41.61703819904312,39.43506671138845,206.89861874352528,205.5977760593006,0.0,0.0,127.23755834980713,14.068134224435738,14.954213248605043,11.478314835213979,4.478314835213979,10.98383341441814,3.9838334144181395,25.58218470020465,15.666647879968034,30.0,2.742959669776576e-07,7.489817131937264e-13,77.93255636903842,67.93255636903842
19.0,clear,12.942261307874702,0.010877978400012443,42202.49246141686,37696.08587336443,37861.7570129465,41.618840786739675,39.43700090538504,206.89848587585095,205.59764020031298,0.0,0.0,127.23727565529165,14.068267092110062,14.954358756693608,11.478453380570983,4.478453380570983,10.984000569480793,3.984000569480793,25.582600806577773,15.667066000376979,30.0,2.7415866006151796e-07,7.482467493554469e-13,77.93410956863927,67.93410956863927
19.166666666666664,clear,12.943030247157386,0.012551179865769611,42201.97983522841,37695.43784802166,37861.0897089664,41.620606495191865,39.43894686927951,206.8983365572981,205.5974871123355,0.0,0.0,127.23699127186934,14.068416410662905,14.954521551440479,11.478608752202874,4.478608752202874,10.984188771931013,3.984188771931013,25.583074229209963,15.66754213184597,30.0,2.7400414024827174e-07,7.474200722124955e-13,77.93585835586074,67.93585835586074
19.333333333333332,clear,12.94390822614659,0.014200358461482024,42201.39451590228,37694.71967765549,37860.34859176118,41.622331938793195,39.440900878289156,206.89817107287024,205.59731708750772,0.0,0.0,127.23670574435567,14.068581895090773,14.954701322110367,11.47878065354638,4.47878065354638,10.984397411311331,3.984397411311331,25.583601659754073,15.66807296064118,30.0,2.738329353373912e-07,7.4650465248746e-13,77.93779706388074,67.93779706388074
19.5,clear,12.944893564396695,0.015822357670909015,42200.737623735535,37693.9327370937,37859.53508000407,41.6240138081021,39.442859191315335,206.89798973844782,205.59713045031287,0.0,0.0,127.23641961971032,14.068763229513195,14.954897725551007,11.47896875646947,4.47896875646947,10.984625806723795,3.9846258067237947,25.58417938510654,15.668654766942216,30.0,2.7364563259923166e-07,7.455037878016173e-13,77.93991937168914,67.93991937168914
19.666666666666664,clear,12.945984375977222,0.017414072998964227,42200.01041601518,37693.07853282842,37858.65073096657,41.62564887622926,39.44481805811255,206.8977929001901,205.5969275569641,0.0,0.0,127.23613344598678,14.068960067770917,14.955110386842762,11.479172701892708,4.479172701892708,10.984873210315854,3.984873210315854,25.584803315176345,15.669283452610067,30.0,2.734428754356369e-07,7.444210820971636e-13,77.9422183363799,67.9422183363799
19.833333333333332,clear,12.947178573082468,0.018972457913697498,42199.21428461169,37692.158700130356,37857.69723753619,41.62723400507353,39.44677372648178,206.8975809338796,205.59670879473032,0.0,0.0,127.2358477712803,14.069172034081419,14.955338900008485,11.47939210046917,4.47939210046917,10.985138811120038,3.985138811120038,25.585469013518182,15.669954571855978,30.0,2.7322535972845444e-07,7.432604232793164e-13,77.94468642872565,67.94468642872565
20.0,clear,12.94847387002757,0.02049452967733539,42198.35075331495,37691.17499991645,37856.67642497431,41.62876615139377,39.44872244947465,206.89735424421025,205.5964745812032,0.0,0.0,127.2355631426759,14.069398723750766,14.955582828782724,11.479626533322133,4.479626533322133,10.985421739216296,3.985421739216296,25.58617173061434,15.67066336452989,30.0,2.729938299104686e-07,7.420259593146041e-13,77.94731557174816,67.94731557174816
20.166666666666664,clear,12.949867787623276,0.02197737505522044,42197.42147491781,37690.12931537671,37855.590247420616,41.63024237270489,39.45066049259387,206.8971132640205,205.5962253635064,0.0,0.0,127.2352801051991,14.06963970394051,14.95584170743814,11.479875552838635,4.479875552838635,10.985721070191557,3.9857210701915573,25.5869064395334,15.671404791817453,30.0,2.72749074788568e-07,7.407220729981819e-13,77.95009718204919,67.95009718204919
20.333333333333332,clear,12.95135765792111,0.02341815589172188,42196.428228052595,37689.02364836674,37854.440784150385,41.63165983298594,39.45258414097662,206.8968584534728,205.59596161744867,0.0,0.0,127.23499920077072,14.069894514488226,14.956115041668113,11.480138683517978,4.480138683517978,10.986035829861109,3.986035829861109,25.58766787369395,15.672173574025427,30.0,2.7249192315726746e-07,7.393533556458847e-13,77.9530222135749,67.9530222135749
20.5,clear,12.95294062931979,0.024814114542445417,42195.37291378681,37687.86011557301,37853.23023559222,41.63301580818878,39.45448970654631,206.89659029918113,205.59568384662208,0.0,0.0,127.2347209671683,14.070162668779886,14.956402309523895,11.480415422873222,4.480415422873222,10.98636499922409,3.98636499922409,25.588450566478556,15.672964230218387,30.0,2.7222323923410586e-07,7.379245799300972e-13,77.95608120355885,67.95608120355885
20.666666666666664,clear,12.954613672023187,0.026162579152345294,42194.25755198454,37686.640944458086,37851.960919113684,41.63430769153648,39.45637353511902,206.89630931328782,205.59539258144775,0.0,0.0,127.23444593699575,14.070443654673198,14.956702962404222,11.480705242384232,4.480705242384232,10.98670751961664,3.9867075196166404,25.58924889235001,15.673771119380014,30.0,2.7194391795522627e-07,7.364406721119564e-13,77.95926432030546,67.95926432030546
20.833333333333332,clear,12.956373583839325,0.027460968769636124,42193.08427744045,37685.36846899373,37850.635264582896,41.6355329986002,39.45823201345056,206.896016032492,205.5950883781698,0.0,0.0,127.23417463666352,14.070736935469,14.957016426096061,11.481007588500376,4.4810075885003755,10.987062298026107,3.987062298026107,25.590057109185558,15.674588482771144,30.0,2.7165488016909874e-07,7.349066839167191e-13,77.96256141247646,67.96256141247646
